name,lat,lng,address,website,phone,hours,category
Bridge Orange Nutrition Center,33.779108,-117.853433,"7787 Valley St, Orange, CA 92880",https://www.bridge-orange-nutrition-center.org,(714) 747-1634,"Mon–Fri 8–4",Food Bank
Resource Los Gatos Relief Center,37.244806,-121.918498,"7079 View Blvd, Los Gatos, CA 95044",https://www.resource-los-gatos-relief-center.org,(669) 524-4765,"Mon–Fri 9–5",Faith-Based Pantry
Unity Bridge Susanville Food Hub,40.419929,-120.669117,"8382 Elm Blvd, Susanville, CA 96160",https://www.unity-bridge-susanville-food-hub.org,(530) 710-3634,"Mon–Fri 7–3",Faith-Based Pantry
Valley Upland Food Hub,34.064123,-117.622674,"749 First Ct, Upland, CA 91821",https://www.valley-upland-food-hub.org,(909) 587-5742,"Sat 9–1",Community Center
Compassion San Ramon Food Shelf,37.789694,-122.009669,"4969 Hill Dr, San Ramon, CA 94590",https://www.compassion-san-ramon-food-shelf.org,(925) 849-6620,"Tue–Sat 8–12",Resource Hub
Together Rohnert Park Food Pantry,38.29513,-122.71573,"1696 Meadow Dr, Rohnert Park, CA 94937",https://www.together-rohnert-park-food-pantry.org,(707) 660-3446,"Wed–Sat 9–2",Resource Hub
Valley Watsonville Food Collective,36.869691,-121.786792,"8568 Highland Dr, Watsonville, CA 95085",https://www.valley-watsonville-food-collective.org,(831) 882-4718,"Mon–Thu 10–6",Mobile Pantry
Hope South Lake Tahoe Resource Center,38.911602,-119.942086,"675 Marina St, South Lake Tahoe, CA 96173",https://www.hope-south-lake-tahoe-resource-center.org,(530) 860-4569,"Tue–Sat 10–4",Pantry
Resilience Concord Support Network,37.952429,-122.031586,"3944 Fifth St, Concord, CA 94550",https://www.resilience-concord-support-network.org,(925) 522-3126,"Mon–Thu 9–5",Resource Hub
Kindness Indio Nutrition Center,33.717179,-116.213694,"9117 Washington Ct, Indio, CA 92237",https://www.kindness-indio-nutrition-center.org,(760) 558-7789,"Mon–Sat 10–4",Resource Hub
Kindness Big Bear Lake Food Shelf,34.242285,-116.887926,"2611 Sunset Pl, Big Bear Lake, CA 92340",https://www.kindness-big-bear-lake-food-shelf.org,(909) 586-9441,"Mon–Fri 10–6",Food Bank
Kindness Lancaster Food Pantry,34.708845,-118.111364,"6727 Oak Ct, Lancaster, CA 93549",https://www.kindness-lancaster-food-pantry.org,(661) 873-1158,"Mon–Fri 10–6",Resource Hub
Heart Elk Grove Food Hub,38.449934,-121.366319,"377 Elm Blvd, Elk Grove, CA 95625",https://www.heart-elk-grove-food-hub.org,(279) 645-3522,"Sat 9–1",Resource Hub
Garden Huntington Park Nutrition Center,33.953906,-118.221727,"8107 Coast Lane, Huntington Park, CA 90293",https://www.garden-huntington-park-nutrition-center.org,(323) 340-7137,"Mon–Fri 11–7",Pantry
Neighborhood Lindsay Food Hub,36.216413,-119.056745,"1377 Meadow Way, Lindsay, CA 93294",https://www.neighborhood-lindsay-food-hub.org,(559) 368-9360,"Tue–Sat 10–4",Pantry
Empowerment Martinez Food Hub,38.042626,-122.108536,"2692 Seventh Dr, Martinez, CA 94596",https://www.empowerment-martinez-food-hub.org,(925) 482-1834,"Mon–Thu 9–5",Resource Hub
Solidarity Fullerton Food Pantry,33.838093,-117.923511,"7408 Autumn Ave, Fullerton, CA 92873",https://www.solidarity-fullerton-food-pantry.org,(657) 442-2830,"Sat 9–1",Community Center
Harvest El Cerrito Food Collective,37.9359,-122.321633,"6397 Mission Lane, El Cerrito, CA 94532",https://www.harvest-el-cerrito-food-collective.org,(510) 642-7274,"Mon–Fri 11–7",Faith-Based Pantry
Family Lancaster Food Collective,34.653262,-118.187995,"9255 Fifth Blvd, Lancaster, CA 93551",https://www.family-lancaster-food-collective.org,(661) 522-4086,"Mon–Thu 10–6",Senior Services
Resilience Rancho Cucamonga Food Pantry,34.113077,-117.627432,"3870 Seaside Lane, Rancho Cucamonga, CA 91779",https://www.resilience-rancho-cucamonga-food-pantry.org,(909) 720-6639,"Sat 9–1",Community Center
Support Santa Clara Food Bank,37.360042,-121.959573,"463 Broadway Ter, Santa Clara, CA 95087",https://www.support-santa-clara-food-bank.org,(669) 276-3717,"Tue–Sat 10–4",Food Bank
Grace Vallejo Food Collective,38.085188,-122.225854,"7007 Summer Lane, Vallejo, CA 94627",https://www.grace-vallejo-food-collective.org,(707) 226-6577,"Tue–Sat 10–4",Youth Services
Faith Riverside Nutrition Center,34.021118,-117.369171,"1707 Fifth St, Riverside, CA 92514",https://www.faith-riverside-nutrition-center.org,(951) 410-7037,"Mon–Thu 9–5",Community Center
Faith Antioch Relief Center,38.007342,-121.782219,"9627 Mission Ter, Antioch, CA 94548",https://www.faith-antioch-relief-center.org,(925) 404-8096,"Tue–Sat 8–12",Faith-Based Pantry
Community Clovis Food Bank,36.79314,-119.710129,"6260 Canyon Way, Clovis, CA 93639",https://www.community-clovis-food-bank.org,(559) 441-9913,"Mon–Thu 9–5",Faith-Based Pantry
Compassion Coachella Community Kitchen,33.654029,-116.136464,"438 Prospect Blvd, Coachella, CA 92281",https://www.compassion-coachella-community-kitchen.org,(760) 890-2821,"Mon–Fri 11–7",Pantry
Grace Visalia Food Hub,36.334205,-119.287241,"8712 Canyon Lane, Visalia, CA 93322",https://www.grace-visalia-food-hub.org,(559) 475-7723,"Mon–Thu 10–6",Faith-Based Pantry
Grace Lakewood Food Pantry,33.878229,-118.104314,"1179 Santa Fe Ct, Lakewood, CA 90732",https://www.grace-lakewood-food-pantry.org,(562) 489-6211,"Wed 10–6 & Sat 9–1",Faith-Based Pantry
Grace Santa Maria Community Kitchen,34.93138,-120.417137,"3951 Vista St, Santa Maria, CA 93497",https://www.grace-santa-maria-community-kitchen.org,(820) 832-6748,"Wed–Sat 9–2",Senior Services
Family Escondido Food Hub,33.139046,-117.070297,"1073 Heritage Ter, Escondido, CA 92026",https://www.family-escondido-food-hub.org,(442) 254-7406,"Mon–Fri 7–3",Youth Services
Diversity Encinitas Relief Center,32.994994,-117.312909,"7544 Sixth Way, Encinitas, CA 92064",https://www.diversity-encinitas-relief-center.org,(442) 393-7813,"Mon–Fri 9–5",Food Bank
Village Larkspur Relief Center,37.948965,-122.526076,"8290 Lake Rd, Larkspur, CA 94968",https://www.village-larkspur-relief-center.org,(415) 496-3125,"Mon–Sat 10–4",Community Center
Heart Huntington Park Food Pantry,34.007413,-118.180305,"9336 Coral Ave, Huntington Park, CA 90293",https://www.heart-huntington-park-food-pantry.org,(323) 528-2569,"Tue–Sat 8–12",Mobile Pantry
Heart Coachella Food Bank,33.681905,-116.173464,"2078 Sunset Ave, Coachella, CA 92271",https://www.heart-coachella-food-bank.org,(442) 349-3348,"Mon–Sat 10–4",Senior Services
Support Lake Arrowhead Support Network,34.216653,-117.198273,"9501 Highland Rd, Lake Arrowhead, CA 92390",https://www.support-lake-arrowhead-support-network.org,(909) 309-1000,"Wed 10–6 & Sat 9–1",Senior Services
Prosper Pasadena Food Collective,34.131332,-118.160364,"4473 Garden St, Pasadena, CA 91108",https://www.prosper-pasadena-food-collective.org,(626) 757-7694,"Mon–Thu 9–5",Community Center
Neighborhood Palmdale Nutrition Center,34.605347,-118.153874,"7043 Heritage Ter, Palmdale, CA 93554",https://www.neighborhood-palmdale-nutrition-center.org,(661) 663-5044,"Tue,Thu 11–6",Pantry
Resource Tehachapi Community Kitchen,35.142143,-118.458237,"8823 Pine Pl, Tehachapi, CA 93609",https://www.resource-tehachapi-community-kitchen.org,(661) 777-5963,"Mon–Fri 10–6",Food Bank
Bridge Porterville Relief Center,36.104842,-118.991492,"2902 Forest St, Porterville, CA 93279",https://www.bridge-porterville-relief-center.org,(559) 367-6352,"Mon–Thu 10–6",Community Center
Harvest Burbank Community Kitchen,34.189354,-118.297481,"9148 Cedar Dr, Burbank, CA 91519",https://www.harvest-burbank-community-kitchen.org,(747) 437-9009,"Mon–Fri 7–3",Resource Hub
Hope Chino Community Kitchen,34.004925,-117.645003,"9840 Coral St, Chino, CA 91751",https://www.hope-chino-community-kitchen.org,(909) 501-7281,"Tue–Fri 8–2",Youth Services
Heart Folsom Nutrition Center,38.670414,-121.162743,"4497 Sixth Pl, Folsom, CA 95658",https://www.heart-folsom-nutrition-center.org,(916) 747-2410,"Mon–Fri 7–3",Youth Services
Friendship Apple Valley Food Collective,34.545341,-117.222924,"4628 Broadway St, Apple Valley, CA 92346",https://www.friendship-apple-valley-food-collective.org,(442) 490-4953,"Tue,Thu 11–6",Youth Services
Wellness Milpitas Community Kitchen,37.432942,-121.867267,"4970 Marina Dr, Milpitas, CA 95077",https://www.wellness-milpitas-community-kitchen.org,(669) 417-2344,"Tue,Thu 11–6",Resource Hub
Village San Carlos Community Kitchen,37.545225,-122.270502,"4321 Sycamore Ter, San Carlos, CA 94091",https://www.village-san-carlos-community-kitchen.org,(650) 250-5904,"Tue–Sat 8–12",Mobile Pantry
Hope Simi Valley Food Bank,34.281651,-118.781705,"4751 Walnut Blvd, Simi Valley, CA 93084",https://www.hope-simi-valley-food-bank.org,(820) 497-2528,"Wed–Sat 9–2",Resource Hub
Together Moreno Valley Food Shelf,33.960537,-117.259627,"1917 Mission Lane, Moreno Valley, CA 92563",https://www.together-moreno-valley-food-shelf.org,(951) 502-5891,"Tue,Thu 11–6",Senior Services
Caring Pleasanton Food Pantry,37.64413,-121.856851,"8393 Hill Way, Pleasanton, CA 94584",https://www.caring-pleasanton-food-pantry.org,(925) 517-8024,"Mon–Fri 10–6",Senior Services
Bridge Victorville Support Network,34.544136,-117.267089,"4643 Spring Ave, Victorville, CA 92410",https://www.bridge-victorville-support-network.org,(760) 424-9643,"Wed 10–6 & Sat 9–1",Resource Hub
Coastal Lancaster Food Pantry,34.714407,-118.164793,"4813 Third Blvd, Lancaster, CA 93570",https://www.coastal-lancaster-food-pantry.org,(661) 754-7810,"Wed 10–6 & Sat 9–1",Mobile Pantry
Prosper Arvin Food Collective,35.199442,-118.80819,"4768 Jefferson Pl, Arvin, CA 93216",https://www.prosper-arvin-food-collective.org,(661) 492-3034,"Mon–Fri 10–6",Faith-Based Pantry
Heart Los Altos Resource Center,37.406011,-122.07259,"1507 Sycamore Ct, Los Altos, CA 94032",https://www.heart-los-altos-resource-center.org,(650) 348-8602,"Mon–Sat 9–1",Community Center
Neighborhood Barstow Food Collective,34.914302,-117.048077,"2328 Harbor Ter, Barstow, CA 92327",https://www.neighborhood-barstow-food-collective.org,(760) 812-5760,"Mon–Sat 9–1",Senior Services
Sunshine Fortuna Food Shelf,40.629704,-124.14548,"4219 Canyon Dr, Fortuna, CA 95563",https://www.sunshine-fortuna-food-shelf.org,(707) 343-4880,"Mon,Wed,Fri 10–2",Youth Services
Mountain San Diego Food Collective,32.690141,-117.201657,"8454 Ninth Dr, San Diego, CA 92137",https://www.mountain-san-diego-food-collective.org,(619) 823-3317,"Tue–Sat 10–4",Food Bank
Mission Huntington Park Resource Center,33.971489,-118.202752,"3053 Eighth Lane, Huntington Park, CA 90296",https://www.mission-huntington-park-resource-center.org,(323) 498-9068,"Mon–Fri 7–3",Pantry
Caring Whittier Support Network,33.975041,-118.017718,"317 Heritage Rd, Whittier, CA 90649",https://www.caring-whittier-support-network.org,(562) 486-5641,"Tue–Sat 9–3",Mobile Pantry
Community Union City Food Hub,37.633126,-122.053246,"6226 Elm Ter, Union City, CA 94613",https://www.community-union-city-food-hub.org,(510) 697-3852,"Tue–Sat 9–3",Senior Services
Family Anaheim Food Bank,33.853293,-117.937674,"9642 Tenth Dr, Anaheim, CA 92853",https://www.family-anaheim-food-bank.org,(657) 545-5227,"Mon–Fri 8–4",Mobile Pantry
Hope Wasco Relief Center,35.61484,-119.321623,"1765 Heritage Lane, Wasco, CA 93318",https://www.hope-wasco-relief-center.org,(661) 557-2249,"Wed 10–6 & Sat 9–1",Pantry
Mountain King City Food Pantry,36.200142,-121.098926,"5574 Madison Blvd, King City, CA 93931",https://www.mountain-king-city-food-pantry.org,(831) 439-3026,"Mon,Wed,Thu 9–3",Youth Services
Helping Daly City Food Collective,37.702419,-122.487472,"2599 Autumn Pl, Daly City, CA 94062",https://www.helping-daly-city-food-collective.org,(650) 669-1079,"Mon,Wed,Thu 9–3",Youth Services
Empowerment Carlsbad Food Pantry,33.134532,-117.331829,"5119 Mission Dr, Carlsbad, CA 92037",https://www.empowerment-carlsbad-food-pantry.org,(760) 392-2350,"Tue–Sat 10–4",Community Center
Faith Jackson Relief Center,38.347116,-120.780243,"3491 Maple Pl, Jackson, CA 95681",https://www.faith-jackson-relief-center.org,(209) 505-9488,"Tue–Sat 10–4",Mobile Pantry
Kindness Cupertino Resource Center,37.343285,-122.00279,"6513 Marina Lane, Cupertino, CA 95027",https://www.kindness-cupertino-resource-center.org,(408) 411-6129,"Sat 9–1",Pantry
Support Carlsbad Food Pantry,33.177383,-117.348433,"5071 Eighth Blvd, Carlsbad, CA 92036",https://www.support-carlsbad-food-pantry.org,(760) 327-3869,"Sat 9–1",Resource Hub
Caring Lancaster Resource Center,34.682917,-118.142047,"2629 Valley Ct, Lancaster, CA 93558",https://www.caring-lancaster-resource-center.org,(661) 339-4833,"Mon–Fri 9–5",Faith-Based Pantry
Village Huntington Park Nutrition Center,33.994453,-118.264351,"1953 Coral Way, Huntington Park, CA 90265",https://www.village-huntington-park-nutrition-center.org,(323) 706-1612,"Tue–Sat 9–3",Senior Services
Kindness San Bernardino Food Bank,34.120084,-117.29492,"9663 River Ter, San Bernardino, CA 92414",https://www.kindness-san-bernardino-food-bank.org,(909) 700-4051,"Mon–Fri 9–5",Food Bank
Harvest Cathedral City Resource Center,33.764163,-116.482353,"8442 Cedar Ter, Cathedral City, CA 92244",https://www.harvest-cathedral-city-resource-center.org,(442) 864-1835,"Tue,Thu 11–6",Senior Services
Fresh Turlock Community Kitchen,37.523655,-120.80473,"6193 Monterey St, Turlock, CA 95398",https://www.fresh-turlock-community-kitchen.org,(209) 563-3445,"Thu 11–6 & Sat 10–2",Mobile Pantry
Support Eureka Nutrition Center,40.819764,-124.177498,"4281 Harbor St, Eureka, CA 95540",https://www.support-eureka-nutrition-center.org,(707) 744-3596,"Tue–Fri 8–2",Pantry
Unity Bridge Novato Resource Center,38.093253,-122.54672,"225 Palm Ave, Novato, CA 94960",https://www.unity-bridge-novato-resource-center.org,(415) 615-7359,"Sat 9–1",Pantry
Helping Hands Sacramento Food Bank,38.623563,-121.529661,"4586 Fourth Pl, Sacramento, CA 95839",https://www.helping-hands-sacramento-food-bank.org,(279) 232-5110,"Tue–Sat 8–12",Food Bank
Unity San Diego Food Shelf,32.721272,-117.157786,"9285 Seaside Rd, San Diego, CA 92116",https://www.unity-san-diego-food-shelf.org,(858) 882-4437,"Sat 9–1",Resource Hub
Bridge Sunnyvale Community Kitchen,37.337706,-122.076592,"7258 College St, Sunnyvale, CA 94093",https://www.bridge-sunnyvale-community-kitchen.org,(408) 379-8839,"Wed–Sat 9–2",Pantry
Unity Willits Food Hub,39.447726,-123.363876,"9951 Fourth St, Willits, CA 95536",https://www.unity-willits-food-hub.org,(707) 236-8463,"Mon–Sat 9–1",Resource Hub
Wellness San Carlos Food Pantry,37.511221,-122.279368,"3250 First St, San Carlos, CA 94077",https://www.wellness-san-carlos-food-pantry.org,(650) 485-7485,"Mon–Sat 9–1",Pantry
Uplift Coachella Resource Center,33.684405,-116.147867,"7364 View Blvd, Coachella, CA 92272",https://www.uplift-coachella-resource-center.org,(760) 666-9568,"Mon,Wed,Thu 9–3",Pantry
Harvest Turlock Resource Center,37.479199,-120.829593,"6934 Fourth Pl, Turlock, CA 95383",https://www.harvest-turlock-resource-center.org,(209) 339-7749,"Mon–Sat 10–4",Community Center
Family Visalia Resource Center,36.344822,-119.319678,"5607 Highland Way, Visalia, CA 93327",https://www.family-visalia-resource-center.org,(559) 702-4654,"Wed–Sat 9–2",Food Bank
Family Gilroy Food Collective,37.021565,-121.607936,"2630 Cedar Pl, Gilroy, CA 95025",https://www.family-gilroy-food-collective.org,(669) 783-7464,"Mon–Fri 11–7",Resource Hub
Together Willits Resource Center,39.389851,-123.382015,"9643 Coast Ave, Willits, CA 95536",https://www.together-willits-resource-center.org,(707) 580-4836,"Tue–Sat 8–12",Senior Services
Sunshine Calexico Food Hub,32.698549,-115.499807,"7672 Market Ave, Calexico, CA 92243",https://www.sunshine-calexico-food-hub.org,(442) 611-3663,"Tue–Sat 9–3",Faith-Based Pantry
Faith Grass Valley Resource Center,39.243319,-121.04428,"5109 Summer Lane, Grass Valley, CA 95953",https://www.faith-grass-valley-resource-center.org,(530) 578-9894,"Mon–Thu 9–5",Youth Services
Empowerment Chico Nutrition Center,39.690428,-121.793316,"9626 Sycamore Ter, Chico, CA 95969",https://www.empowerment-chico-nutrition-center.org,(530) 407-9295,"Tue–Sat 9–3",Youth Services
Unity Lake Forest Relief Center,33.614182,-117.71599,"7639 View Dr, Lake Forest, CA 92679",https://www.unity-lake-forest-relief-center.org,(949) 789-6641,"Tue,Thu 11–6",Youth Services
Wellness Santa Cruz Support Network,36.935417,-122.056528,"7866 Market Dr, Santa Cruz, CA 95083",https://www.wellness-santa-cruz-support-network.org,(831) 469-4181,"Mon–Thu 9–5",Faith-Based Pantry
Resilience Hollister Support Network,36.864814,-121.378117,"4492 First Rd, Hollister, CA 95071",https://www.resilience-hollister-support-network.org,(831) 498-4792,"Mon–Thu 9–5",Faith-Based Pantry
Hope Yuba City Relief Center,39.185388,-121.634223,"3106 Coral Lane, Yuba City, CA 95994",https://www.hope-yuba-city-relief-center.org,(530) 253-8988,"Mon,Wed,Thu 9–3",Faith-Based Pantry
Community Crescent City Food Pantry,41.75534,-124.244826,"7396 Walnut Blvd, Crescent City, CA 95563",https://www.community-crescent-city-food-pantry.org,(707) 327-5697,"Mon–Fri 7–3",Faith-Based Pantry
Helping Campbell Food Hub,37.303377,-121.923818,"4134 Second Pl, Campbell, CA 95035",https://www.helping-campbell-food-hub.org,(408) 247-5406,"Mon,Wed,Fri 10–2",Resource Hub
Friendship Tracy Food Pantry,37.735189,-121.38059,"828 Oak Pl, Tracy, CA 95407",https://www.friendship-tracy-food-pantry.org,(209) 519-5565,"Wed–Sat 9–2",Faith-Based Pantry
Mountain Oakland Food Bank,37.769044,-122.237731,"4528 Main St, Oakland, CA 94635",https://www.mountain-oakland-food-bank.org,(341) 594-4367,"Mon–Thu 10–6",Senior Services
Neighborhood Tustin Relief Center,33.715268,-117.865499,"2434 Ninth Way, Tustin, CA 92786",https://www.neighborhood-tustin-relief-center.org,(657) 466-8039,"Mon,Wed,Thu 9–3",Resource Hub
Nourish Hemet Resource Center,33.748751,-116.968016,"5837 View Ter, Hemet, CA 92546",https://www.nourish-hemet-resource-center.org,(951) 845-3524,"Mon–Fri 11–7",Resource Hub
Neighborhood Rialto Support Network,34.13068,-117.40371,"6884 Hill Pl, Rialto, CA 92401",https://www.neighborhood-rialto-support-network.org,(909) 373-3046,"Wed 10–6 & Sat 9–1",Senior Services
Uplift Ukiah Food Pantry,39.142528,-123.217321,"4308 Prospect Ct, Ukiah, CA 95514",https://www.uplift-ukiah-food-pantry.org,(707) 878-8290,"Thu 11–6 & Sat 10–2",Pantry
